44,3,99.209,112.473,58.602,28.734
44,1,242.794,91.631,43.625,18.307
45,11,332.524,138.716,102.220,31.203
45,9,68.966,210.443,117.175,103.548
45,7,439.168,82.571,64.281,29.531
45,5,150.245,68.569,9.816,8.703
45,3,97.227,113.204,58.560,29.073
45,1,240.893,91.279,43.900,18.400
46,12,442.496,82.422,64.282,28.882
46,11,336.347,138.646,102.056,31.634
46,9,74.747,212.591,119.678,104.724
46,7,439.154,82.592,64.248,29.553
46,5,150.390,68.619,9.701,8.677
46,3,93.489,113.637,59.061,29.564
46,1,237.788,91.419,43.803,18.274
47,12,442.528,82.449,64.172,28.856
47,11,337.586,138.516,101.883,31.909
47,9,76.511,213.198,121.362,105.501
47,7,439.186,82.589,64.206,29.573
47,5,150.445,68.552,9.619,8.680
47,3,92.095,113.703,59.381,29.870
47,1,236.723,91.468,43.709,18.216
48,12,442.529,82.481,64.141,28.826
48,11,340.953,138.091,102.061,32.247
48,9,76.283,215.110,124.301,105.875
48,7,439.251,82.673,64.164,29.523
48,5,150.456,68.598,9.567,8.685
48,3,89.197,114.140,59.782,30.002
48,1,234.832,91.442,43.322,18.275
49,12,442.525,82.520,64.137,28.857
49,11,343.596,137.355,101.647,32.291
49,9,75.618,216.729,127.578,107.455
49,7,439.346,82.716,64.049,29.517
49,5,150.570,68.690,9.505,8.589
49,3,85.726,114.875,60.138,30.493
49,1,232.539,91.504,43.315,18.288
50,12,442.563,82.510,64.078,28.852
50,11,347.712,137.216,101.204,32.731
50,9,74.887,218.802,130.872,108.773
50,7,439.385,82.713,63.960,29.539
50,5,150.653,68.722,9.428,8.459
50,3,83.529,115.324,60.736,30.414
50,1,231.623,91.474,42.784,18.354
51,12,442.589,82.543,64.019,28.778
51,11,351.281,136.541,102.000,34.650
51,9,74.637,223.483,134.788,108.705
51,7,439.401,82.715,63.967,29.511
51,5,150.720,68.813,9.411,8.385
51,3,79.203,115.850,61.378,29.648
51,1,228.760,91.507,42.763,18.332
52,12,442.569,82.529,64.036,28.777
52,11,355.270,135.608,102.086,35.829
52,9,75.372,227.058,139.429,108.394
52,7,439.405,82.668,63.976,29.557
52,5,150.693,68.795,9.446,8.349
52,3,74.566,116.059,61.578,29.688
52,1,225.668,91.374,42.902,18.440
53,12,442.645,82.468,63.918,28.765
53,11,356.710,135.005,102.108,36.807
53,9,74.738,228.343,142.815,108.138
53,7,439.454,82.604,63.918,29.606
53,5,150.737,68.798,9.472,8.319
53,3,72.832,116.136,61.734,29.739
53,1,224.613,91.303,42.988,18.534
54,12,442.715,82.437,63.805,28.778
54,11,360.622,134.672,100.059,36.214
54,9,81.232,230.503,143.315,107.684
54,7,439.477,82.548,63.857,29.681
54,5,150.757,68.700,9.531,8.364
54,3,71.557,116.682,61.907,29.847
54,1,222.346,91.076,42.428,18.696
55,12,442.738,82.413,63.788,28.797
55,11,363.895,134.501,97.578,35.602
55,9,86.300,231.646,144.167,107.407
55,7,439.438,82.493,63.893,29.750
55,5,150.786,68.681,9.585,8.394
55,3,68.123,116.762,62.656,29.994
55,1,220.913,91.052,41.997,19.004
56,12,442.843,82.356,63.667,28.828
56,11,368.797,134.362,97.164,35.196
56,9,91.305,232.202,145.274,107.716
56,7,439.425,82.422,63.834,29.821
56,3,64.528,118.906,63.388,29.599
56,1,219.943,90.765,41.622,19.097
57,12,442.927,82.267,63.592,28.885
57,11,370.833,133.311,98.999,36.579
57,9,97.043,233.086,146.529,107.137
57,7,439.463,82.306,63.690,29.918
57,3,60.992,120.068,63.767,29.012
57,1,217.419,90.859,41.251,19.289
58,12,442.950,82.263,63.557,28.936
58,11,373.528,132.882,100.444,37.566
58,9,104.734,234.733,146.866,105.313
58,7,439.516,82.246,63.623,30.019
58,3,57.140,120.625,64.546,29.011
58,1,215.663,90.889,40.363,19.301
59,12,442.937,82.281,63.549,28.953
59,11,374.255,132.718,101.437,38.230
59,9,107.567,235.651,147.052,103.935
59,7,439.537,82.214,63.606,30.079
59,3,55.616,120.799,65.119,29.065
59,1,215.185,90.897,39.696,19.323
60,11,378.204,132.925,101.615,37.124
60,9,110.417,236.580,147.829,101.217
60,7,440.619,82.111,63.632,30.009
60,3,52.161,121.602,65.905,28.152
60,1,213.803,90.574,38.661,18.840
61,11,381.783,133.770,100.689,36.331
61,9,111.745,238.153,148.495,98.371
61,7,439.980,81.868,63.649,30.361
61,3,48.434,121.888,65.563,27.882
61,1,211.569,90.718,38.564,18.331
62,11,385.627,133.226,98.625,36.111
62,9,111.669,239.799,151.246,95.642
62,7,439.760,81.730,63.645,30.621
62,3,45.747,122.634,65.494,27.331
62,1,210.540,90.534,38.321,18.388
63,12,442.830,82.231,63.583,29.401
63,11,389.951,133.198,97.020,35.585
63,9,112.331,242.077,155.348,93.487
63,7,439.651,81.660,63.675,30.885
63,3,39.936,123.196,65.859,27.161
63,1,208.335,90.441,37.991,18.049
64,12,442.816,82.189,63.588,29.441
64,11,394.554,133.051,94.406,35.288
64,9,112.861,244.810,160.110,90.392
64,7,439.636,81.572,63.633,31.007
64,3,37.026,122.960,65.546,26.910
64,1,206.169,90.300,37.437,17.643
65,12,442.818,82.168,63.581,29.454
65,11,396.631,133.102,92.524,35.098
65,9,111.946,246.337,163.807,88.184
65,7,439.626,81.533,63.644,31.068
65,3,35.998,122.902,65.382,26.728
65,1,205.516,90.323,37.039,17.356
66,12,442.799,82.167,63.555,29.485
66,11,398.469,131.763,91.690,35.202
66,9,118.115,249.465,165.014,85.913
66,7,439.617,81.453,63.598,31.160
66,3,35.234,124.129,64.754,26.350
66,1,203.635,90.567,36.660,17.697
67,12,442.790,82.219,63.537,29.490
67,11,401.639,132.201,89.399,35.083
67,9,123.224,251.919,166.141,84.103
67,7,439.634,81.481,63.567,31.146
67,3,32.828,124.852,64.094,25.952
67,1,201.111,90.794,36.795,17.798
68,12,442.849,82.142,63.414,29.490
68,11,405.664,130.996,88.043,34.945
68,9,128.633,254.618,166.649,82.385
68,7,439.660,81.405,63.474,31.117
68,3,30.472,125.441,62.858,25.705
68,1,199.983,90.845,36.745,17.660
69,12,442.822,82.136,63.381,29.471
69,11,408.421,130.564,87.099,35.076
69,9,136.446,255.630,168.337,81.055
69,7,439.741,81.312,63.347,31.104
69,3,27.081,126.000,62.331,25.387
69,1,197.419,90.714,37.044,17.267
70,12,442.904,82.076,63.230,29.377
70,11,412.179,129.764,86.037,35.400
70,9,141.528,256.899,167.962,79.122
70,7,439.864,81.211,63.197,30.992
70,3,22.676,126.520,62.583,24.924
70,1,195.077,90.739,37.087,16.896
71,12,442.928,82.112,63.164,29.323
71,11,413.723,129.398,85.241,35.665
71,9,143.484,257.704,167.596,77.792
71,7,439.955,81.187,63.085,30.958
71,3,20.780,126.838,62.921,24.599
71,1,194.226,90.783,37.124,16.618
72,13,147.539,78.317,12.628,12.766
72,12,443.010,82.123,63.016,29.237
72,11,415.691,129.192,83.971,35.893
72,9,147.250,260.927,166.543,76.050
72,7,440.014,81.205,63.020,30.884
72,3,19.498,127.240,62.611,23.985
72,1,193.197,90.774,36.551,16.638
73,13,147.577,78.193,12.606,12.766
73,12,443.127,82.133,62.797,29.145
73,11,418.780,129.357,83.136,36.123
73,9,148.787,264.072,167.169,73.788
73,7,440.012,81.171,63.002,30.843
73,3,20.032,127.750,60.475,23.325
73,1,192.228,90.656,35.743,16.726
74,13,147.754,78.604,12.437,12.578
74,12,443.315,82.128,62.548,29.076
74,11,421.348,129.406,82.309,36.031
74,9,153.036,266.890,169.154,71.913
74,7,439.966,81.180,63.073,30.802
74,3,16.962,128.069,59.098,22.915
74,1,190.577,90.682,35.368,16.719
75,13,147.995,78.877,12.211,12.393
75,12,443.427,82.164,62.418,29.081
75,11,425.412,129.560,81.115,36.028
75,9,159.556,271.151,169.678,69.704
75,7,439.952,81.260,63.130,30.779
75,1,187.432,90.527,35.845,16.538
76,13,148.277,79.098,11.988,12.221
76,12,443.591,82.198,62.259,29.106
76,11,429.401,129.438,79.608,35.947
76,9,165.523,273.873,170.994,67.328
76,7,440.008,81.342,63.059,30.810
76,1,185.105,90.318,35.968,16.561
77,13,148.497,79.213,11.788,12.013
77,12,443.643,82.194,62.203,29.174
77,11,431.020,129.410,78.533,35.926
77,9,167.537,275.234,171.718,65.652
77,7,439.975,81.349,63.138,30.871
77,1,184.261,90.223,36.048,16.576
78,13,148.518,79.049,11.798,11.977
78,12,443.737,82.126,62.039,29.212
78,11,433.440,128.961,78.014,35.756
78,9,171.250,278.119,172.161,62.514
78,7,439.989,81.300,63.129,30.903
78,1,183.112,90.127,35.559,16.744
79,13,148.347,78.804,11.886,12.089
79,12,443.846,82.081,61.821,29.233
79,11,435.536,129.039,77.748,35.680
79,9,172.767,281.838,170.694,59.089
79,7,440.027,81.319,63.083,30.848
79,1,181.957,90.097,34.956,16.840
80,13,148.076,78.196,12.156,12.454
80,12,443.893,82.063,61.678,29.196
80,11,438.798,128.857,77.790,36.062
80,9,180.152,284.859,168.302,55.889
80,7,440.023,81.293,63.101,30.758
80,1,181.229,89.774,34.116,17.061
81,13,148.046,77.323,12.440,12.756
81,12,442.849,81.953,61.742,29.341
81,11,441.292,129.183,77.617,36.153
81,9,188.107,288.152,165.106,52.403
81,1,180.172,89.365,33.591,17.220
82,13,148.013,76.908,12.655,12.905
82,12,442.405,81.910,61.818,29.459
82,11,443.731,128.442,77.517,36.164
82,9,198.394,292.158,161.566,48.300
82,1,177.358,89.377,34.064,17.138
83,13,148.058,76.712,12.754,12.985
83,12,442.173,81.904,61.941,29.612
83,11,444.528,128.197,77.493,36.254
83,9,203.197,294.287,158.103,45.395
83,1,176.268,89.371,34.405,17.081
84,13,148.179,76.657,12.747,12.939
84,12,443.190,82.000,61.825,29.511
84,11,446.437,128.684,76.934,36.585
84,9,208.953,297.837,154.604,42.158
84,1,174.681,89.109,34.473,17.135
85,13,148.317,76.772,12.634,12.836
85,12,443.661,81.977,61.654,29.391
85,11,448.605,128.170,76.330,36.472
85,1,173.018,89.064,34.335,17.224
86,13,148.557,77.014,12.453,12.791
86,12,443.825,82.039,61.558,29.407
86,11,450.177,126.685,75.125,35.753
86,1,171.875,89.071,33.968,17.403
87,16,440.217,81.593,62.643,30.905
87,13,148.708,77.283,12.148,12.647
87,12,443.961,82.103,61.449,29.371
87,11,452.807,126.192,75.308,35.420
87,1,170.724,89.150,33.432,17.304
88,16,440.371,81.758,62.224,30.456
88,13,148.938,77.553,11.872,12.344
88,12,444.034,82.148,61.449,29.162
88,11,456.133,125.896,75.181,35.065
88,1,170.465,89.252,32.183,16.908
89,16,440.450,81.871,62.002,30.129
89,13,149.044,77.714,11.734,12.129
89,12,444.073,82.178,61.474,28.968
89,11,457.343,125.835,75.135,34.770
89,1,170.618,89.360,31.269,16.591
90,16,440.591,81.995,61.691,29.831
90,13,149.124,77.893,11.651,12.030
90,12,444.217,82.202,61.395,28.773
90,11,459.634,125.350,72.992,34.080
90,1,167.524,89.178,31.973,15.889
91,16,441.656,81.483,61.809,29.888
92,16,442.033,81.339,61.909,29.900
93,16,442.164,81.292,61.940,29.909
94,19,147.623,84.250,20.241,15.691
94,18,28.899,198.349,122.973,92.206
94,17,518.526,98.044,46.607,18.052
94,16,442.168,81.327,62.040,29.962
95,19,147.578,84.385,20.258,15.647
95,18,29.780,199.374,122.910,91.732
95,17,518.112,98.005,47.019,18.182
95,16,442.149,81.321,62.104,30.009
96,19,147.203,84.404,20.289,15.591
96,18,32.421,201.153,124.174,93.190
96,17,515.443,97.554,46.550,17.534
96,16,442.059,81.266,62.221,30.078
97,19,146.804,84.361,19.883,15.445
97,18,41.768,203.701,118.467,92.362
97,17,512.513,97.432,46.317,17.059
97,16,441.981,81.130,62.341,30.172
98,19,146.665,84.287,19.594,15.382
98,18,50.778,205.250,114.248,93.355
98,17,508.630,97.428,46.723,17.174
98,16,441.943,80.971,62.393,30.328
99,19,146.621,84.455,19.406,15.363
99,18,54.705,206.603,113.142,94.839
99,17,506.539,97.553,47.073,17.297
99,16,441.950,81.003,62.463,30.362
100,19,146.609,84.620,19.253,15.335
100,18,58.274,207.653,113.631,96.728
100,17,503.606,97.497,47.045,17.275
100,16,441.982,80.997,62.472,30.371
101,21,50.865,102.053,8.872,16.929
101,19,146.580,84.679,19.213,15.322
101,18,59.427,207.600,113.946,97.969
101,17,502.618,97.503,47.060,17.269
101,16,441.978,81.001,62.499,30.382
102,21,50.775,101.837,8.884,17.076
102,19,146.542,84.715,18.949,15.260
102,18,60.073,208.242,114.341,99.071
102,17,500.381,97.301,46.789,17.156
102,16,442.079,80.988,62.259,30.358
103,21,50.760,101.600,8.912,17.242
103,19,146.472,84.583,18.606,15.182
103,18,64.243,208.755,116.023,102.741
103,17,496.682,97.552,46.779,17.781
103,16,442.195,80.891,62.107,30.194
104,19,146.346,84.433,18.301,15.131
104,18,66.349,209.800,119.080,104.951
104,17,495.262,97.507,46.401,18.093
104,16,442.344,80.832,61.924,30.069
105,22,517.278,116.351,38.794,25.812
105,18,71.038,211.545,124.193,107.627
105,17,492.655,97.573,46.566,18.443
105,16,442.381,80.849,61.905,30.037
106,18,72.323,212.683,129.067,110.124
106,17,490.176,97.607,46.622,18.613
106,16,442.428,80.874,61.824,30.012
107,18,71.928,212.664,132.316,111.599
107,17,489.299,97.542,46.648,18.696
107,16,442.458,80.909,61.760,30.025
108,18,71.737,214.377,135.470,112.328
108,17,485.636,97.329,46.749,19.125
108,16,442.633,80.874,61.590,29.952
109,23,50.529,102.082,9.022,15.820
109,18,70.214,216.933,140.122,113.675
109,17,483.765,97.306,46.728,19.317
109,16,442.504,81.007,61.831,29.850
110,23,50.545,102.111,8.898,15.751
110,18,68.304,218.541,145.534,115.150
110,17,480.511,97.170,47.632,19.417
110,16,441.160,80.840,61.886,30.028
111,23,50.561,102.095,8.934,15.727
111,18,68.624,222.955,149.434,114.734
111,17,477.698,97.089,47.766,19.238
111,16,440.741,80.640,61.851,30.314
112,23,50.528,102.080,9.049,15.648
112,18,75.477,225.666,150.731,114.283
112,17,473.382,96.678,48.340,19.512
112,16,440.733,80.423,61.433,30.436
113,25,444.024,81.299,63.367,29.384
113,23,50.499,102.085,9.166,15.635
113,18,77.745,226.693,151.507,113.965
113,17,471.767,96.497,48.713,19.688
113,16,440.769,80.264,61.198,30.545
114,25,443.148,81.376,65.110,29.934
114,23,50.463,102.011,9.207,15.605
114,18,83.049,227.904,151.798,112.959
114,17,470.511,96.369,48.926,19.617
114,16,440.767,80.310,60.812,30.729
115,25,443.162,81.556,66.581,30.413
115,23,50.501,101.988,9.237,15.734
115,18,89.090,229.673,152.348,111.290
115,17,466.591,95.374,50.165,19.897
115,16,440.837,80.520,60.319,30.848
116,25,443.281,81.691,67.096,30.740
116,23,50.538,101.970,9.248,15.990
116,18,95.066,231.169,154.159,109.036
116,17,463.987,94.949,50.210,19.912
116,16,440.922,80.726,59.896,30.918
117,28,146.402,77.901,15.490,13.846
117,26,525.395,112.955,35.561,26.545
117,25,443.106,81.746,66.941,31.148
117,23,50.535,101.987,9.327,16.222
117,18,102.774,233.055,155.852,105.941
117,16,443.274,83.323,60.743,30.562
118,28,146.810,77.937,15.368,13.701
118,26,525.555,113.184,35.959,27.393
118,25,443.077,81.270,66.507,31.639
118,23,50.456,102.093,9.381,16.229
118,18,105.870,235.160,157.376,102.104
118,16,441.788,81.573,61.062,31.123
119,28,147.060,77.972,15.236,13.576
119,26,525.521,113.000,36.175,28.066
119,23,50.460,102.091,9.418,16.179
119,18,106.711,236.412,158.297,99.597
119,16,442.603,81.083,61.550,31.476
120,28,147.227,77.820,15.170,13.550
120,26,525.627,112.608,36.303,28.565
120,23,50.435,102.121,9.426,16.073
120,18,106.389,237.844,161.751,96.775
120,16,444.168,82.624,60.509,30.827
121,28,147.582,77.613,14.779,13.199
121,23,50.521,102.310,9.283,15.691
121,18,108.011,240.532,166.249,93.330
121,16,443.470,81.660,60.195,31.173
122,28,147.734,77.662,14.432,12.948
122,23,50.596,102.477,9.170,15.461
122,18,114.119,241.249,169.142,92.019
122,16,443.164,81.213,60.042,31.344
123,28,147.839,77.723,14.043,12.636
123,23,50.735,102.658,9.075,15.319
123,18,118.566,241.905,174.189,91.391
123,16,443.273,81.050,61.385,31.214
124,28,147.975,77.442,13.739,12.366
124,23,50.782,103.034,9.017,15.111
124,18,122.903,242.714,177.901,90.037
124,16,443.400,81.211,62.220,30.341
125,28,148.061,77.466,13.580,12.212
125,23,50.843,103.256,8.959,14.927
125,18,123.923,243.182,180.405,89.054
125,16,443.347,81.423,62.764,29.681
126,30,442.672,84.041,56.701,28.625
126,28,147.944,77.491,13.692,12.364
